id	text	count
27513503	 初中 时候 学校 没 球场 常去 附近 医科大学 踢球 认识 一群 大学生 朋友 初中 时候 打市赛 淘汰赛 遇见 穿着 XX 中学 球衣 那群 大学生 朋友 然后 我们 就 被 呵呵 对于 中国 足球 我们 都 太 想要 结果 却 刻意 地 省略 过程	94
27330814	 我 曾 记得 一个 职业 球员 （ 抱歉 忘 名字 列位 可以 不 信 ） 瘸 着 腿 说 连 我们 这种 踢 职业 都 在 心里 暗暗 发誓 决不 让 我 后代 踢球 中国 足球 怎么 会 希望 这句 话 是 在 监狱 里 接受 采访 说 当年 因为 不 配合 踢 假球 被装 到 麻袋 吊到 水里 再 拉 出来 最后 打折 腿 可 最终 当 教练 还是 踢 假球 不再 年轻 不再 热血 只 为 生存 这 池子 水是 黑 白鱼 怎么 能 活着 出来 踢球 不是 为了 成绩 是 为了 利益 没有 成绩 全国 都 这样 当权者 最会 找 理由 就是 历史 遗留 理由 但 没 利益 辛辛苦苦 往上爬 为了 什么	63
27414439	 因为 … 语文 老师 说 下节 体育课 上 语文 ” 数学老师 说 还有 一道 题 没 讲完 、 占 体育课 几分钟 ” 英语老师 说 没 背会 体育课 给 我 留下来 背单词 ” 所以 … 中国 足球 后备军 们 在 体育课 上 一节课 就 激情 澎湃 期待 中 兴奋 充血 下 一秒 又 跌入 谷底 对 身体 多 不好 你们 说 是 吧	32
230956156	 去年 西安 这边 高校 间 踢 比赛 类似 于 大学生 杯 之类 天 看到 新闻 西安 体育 学院 被 西安电子科技大学 踢 个 8 0 你 以为 是 理工 宅 男 看似 瘦弱 却 如梅 西内 马尔 阿扎尔 步般 带球 如 闲庭 散步 护球 如 大帝 附体 大错特错 ！ ！ ！ 我点 开 新闻 然后 往下拉 看到 照片 SO	40
60186099	 耻辱 心 就 能 踢 好 照 这个 逻辑 那 哪来 考差 学生	52
27518046	 10 年前 我 在 上海 读 小学 6 年级 当时 踢 一个 叫 贝贝杯 还是 什么 杯 记不清 名字 就是 区 小学 足球比赛 我 不是 球员 但 我 小学 最好 哥们 是 校队 跟 他 一起 玩得 多 同届 校队 基本 都 认 个 脸熟 但 到 比赛 时候 他们 一个 人 都 没上 来 基本 都 是 已经 读 初一 初二 被 教练 老师 叫 回来 我 哥们 他们 学生证 给 外援 ” 用 比赛 弄虚作假 后来 我 没 怎么 念书 做 电 竞 10 年 后 今天 我 表弟 也 读 这 所 小学 他 爱 踢球 上周 他 跟 我 说 学校 跟 XX 小学 友谊赛 不让 他们 6 年级 踢 很多 都 不是 本校 学生 10 年 一点 没 变 中国 足球 呵呵	82
27483110	 中国 人 喜欢 足球 多半 都 是 喜欢 看 、 喜欢 评 而 不是 喜欢 去 踢	9
77652637	 伊拉克 那年 拿 亚洲 冠军 但 国家 被 美帝 干 出翔 意大利 拿 完世冠 经济 就 崩 希腊 那年 拿 欧洲杯 然后 就 破产 德国 拿 完 世界杯 难民潮 就 来 北宋 刚 发现 世界 巨星 高 俅 皇帝 就让 金国 抓 明白 吧 那么 多年 来 一直 忍辱负重 守护 国运 让 中国 稳定 发展 护国 法师 是 谁 大声 喊 出 四个 字 中国男足 ！	33
60575704	 国际 主流 而 中国 不 主流 东西 一般 都 做 不好 足球 不过 是 耀眼 到 你 很 难看 不见 其中 之一 而已 另外 很多 时候 国 足 队员 踢 得 还 不错 只不过 踢 得 好 时候 看球 人 知道 踢 得 不好 时候 全国 人民 都 要 来 知道 罢了	10
29452046	 好不好 看 怎么 比 国际足联 200 多个 国家 国 足 排名 100 左右 好 时候 到 过 60 中超 比甲 A 是 进步 只是 大部分 人 看不出来 西甲 皇马 巴萨 拿 多少 个 欧冠 西班牙 才 得到 一个 世界杯 14 年 又 被 惨案 亚冠 只有 恒大 去年 一个 今年 要 悬 比 自己 我们 国足 是 好 而 对手 进步 更 多 目前 是 没青训 基础 没有 场地 没 关注度 好比 高考 没学过 语文 数学 外语 你 非 要求 他考 清华北大 目前 现实 是 目标 是 进 高中 （ 打 进 亚洲杯 Or 十强赛 ） 咱们 国家 现阶段 还是 发展 经济 为主 各 地方 都 要 人 宁愿 变成 发达国家 也 不 愿意 南美国家 那样 不 踢球 就 去 贩毒 那样 国家 要 世界杯 何用	3
426335864	 那么 难 就 问 一句 你 能 不能 坚持 看国足 一年 一场 不胜 不嚷 着 换 教练	3
53861577	 就 一个 问题 如果 你 孩子 想 成为 职业 球员 你 会 支持 他 还是 劝 他 放弃 让 他 找 一份 稳当 踏实 工作	28
116765888	 大 球 运动 国之 体现 小球员 上升 通道 狭窄 ； 培训 选拔 不 透明 ； 足球 人口 占 全国 人口比例 低 管理层 急于 看到 成绩 现状 球员 都 是 身体 倍儿 棒 脑子 不 咋 好使 教练员 水平 同样 白岩松 吐槽 说 搞 这么 多年 终于 退步 ”	10
266593463	 中国足协 最大 问题 在于 短视 中国政府 都 搞 五年计划 一步 一步 走 下来 国家 也 富裕 人民 生活 水平 也 提高 虽然 这样 那样 问题 很少 有人 觉得 国家 瞎搞 足协 都 是 搞 五个 月 计划 而且 还 都 不 一定 能 执行 到底 能 搞好 才 怪 中国 足球 踢 不好 才 是 正常 举个 例子 蔡振华 一 上来 要 抓 联赛 这个 不错 方向 很 好 联赛 搞 起来 国家队 才 希望 就是 没 希望 联赛 热闹 丰富 一下 人民 群众 业余 文化 生活 也 是 好事 结果 没 等 着 搞 出 成绩 来 直接 外援 政策 改了 再 接着 强制 u23 真不知道 蔡振华 下 一次 拍 脑袋 会 什么 新 点子 我 猜 是 为了 振兴 女足 强制 派 上 一名 女队员	2
27566084	 中国 社会 是 个 三观 尽毁 社会 中国 足球 跟 中国 社会 关联度 这么 大 能出 成绩 都 奇 怪 扯 其他 都 是 表象 根源 问题 无法 解决 足球 再 怎么 练 也好 不了 态度 上 就 输日 韩 一百条 街	5
61707433		2
60176837	 昨天 单位 工会 大妈 又 找 来 企图 说服 我们 去 看球 真人 周末 去 看球 吧 给 你 二票 ” 不 约 阿姨 我们 不 约 ” 二狗 周末 去 看球 吧 给 你 二票 ” 我家 猫 要生 小猫 喵 ！ ” 三棒 周末 去 看球 吧 给 你 二票 ” 我要 去 二狗家 看生 小猫 ！ ” 四皮 周末 去 看球 吧 给 你 二票 ” 哈哈 阿姨 你 真 幽默 ” 你 说 中国 足球 什么 戏	68
448002079	 拉票 从 娃娃 抓起 https / / www zhihu com / video / 1003955563629146112 头 给 你 打烂 鸡儿 给 你 打断 胸给 你 拍平 再 您 妈 见 ！	20
27445675	 为什么 中国 dota 打得 比 足球 好 中国 也 没有 一个 中国 dota 协会 政府 组织 吧	35
53907715	 城破日 余勇 三百 人 浴血 死战 皆 殉国 请问 这些 战士 是 城破 原因 吗 念及 此 心头 只有 悲凉 转自 贺炜 微博	10
27412074	 足球 是 一个 社会化 系统工程 不是 除 BUG 就 能 解决问题 需要 重构	11
155117538	 明白 么	12
27395520	 身边 没 一个 朋友 是 踢球 但是 个个 都 是 聊起 足球 战术 阵型 一套 一套 这算 理由 么 就 像 一堆 从来 没有 关心 过 父母 父亲节 各种 微博晒 爱 父亲 一堆 看到 路上 看到 有人 躺 着 都 冷漠 人 到 网络 都 是 热血青年 一堆 说 什么 爱情 万岁 喜欢 某某 剧 屌丝 男 但是 现实 都 要 高富帅 女生 天朝 什么 时候 少些 说 多些 做 什么 都 会 好	58
60183713	 怎么 才 算 踢 得 好 我 认为 回到 九十年代 亚洲 地位 就 很 不错 某些 人 天天 说国足 垃圾 理由 是 什么 输 巴萨 0 6 或 0 8 巴西 什么 只想 说 一句 你 特 么 以为 自己 是 谁 还 想 能 跟 巴西 阿根廷 刚 正面 你 能干 不丹 6 0 就 不 允许 世界冠军 干 你 五六个 中国 足球 就 必须 成 世界 强队 才行 水平 就是 这个 水平 现状 就是 这个 现状 是 努力 就行 的话 日本 会 在 世界杯 上 爆出 翔 解说 都 说 我们 看 不丹 就 跟 足球 强国 看 我们 一样 ” 自己 心态 不正 还怪 别人 让 你 失望	5
185566035	 今天下午 我们 又 一次 被 赶出 草场 在 跑道 上 踢球 草场 上 是 来 我们 学校 外国 友人 他们 在 上面 扔 标枪 、 铅球 跑 道旁 立着 一块 警告牌 警告 ！ 草坪 维护 期间 禁止 进入 ！ 马上 我 就要 大三 在 学校 草坪 上 大概 只 踢 不到 5 次 5 人制 8 人制 足球赛 都 是 在 篮球场 上 进行 还有 跑道 上 我们 只是 业余 球员 每周 只能 踢 几次 球 大部分 时间 都 要 去 跑道 或者 去 北院 居民楼 一块 草地 而 我们 东 院 体育 学院 足球 专业 学生 也 是 在 跑道 训练 学长 说 这里 毁 他 足球 梦	14
68412899	 我 还是 相信 再有 10 年 或者 15 年 中国 足球 还是 会 很大 成长 毕竟 现在 这帮 小孩子 长大	1
118243789	 这 不是 一个 片面 问题 这个 问题 首先 需要 增加 踢球 人口 其次 在 大面积 增加 青少年 和 群众 足球 人口 同时 提升 整体 足球 技能 水平 ； 让 足球 成为 一种 生活 方式 如此 再有 好 教练 才 会 好 结果 ； 矮子 里拔 长子 肯定 不行 要 整体 很强 在 选择 更强 这 是 很 简单 道理 只是 这件 事情 需要 时间 和 耐心 去 播种 去 做 很多 基层 工作 十年树木 百年树人 一起 加油	2
61735482	 五大 联赛 比赛 都 是 在 大部分 中国 人 还 在 睡觉 时候 开打 别人 只不过 用 我们 睡觉 时间 踢足球 你 说 中国队 怎么 踢 好 ( ノ Д ) ノ ┻ ━ ┻	12
73274395	 哈哈哈哈 看到 这么 多人 骂 腐败 骂 青训 骂 官员 … … 为什么 就 不 承认 中国 人 真的 不 擅长 这项 运动 ”	8
27513146	 我 男票 说 我 喜欢 男孩 所以 你 要 生个 男孩 （ 虽然 我 比较 喜欢 女孩 ） 从 他 刚 开始 走路 就 训练 他 踢足球 … 我 男票 每天 都 会 踢 两个 小时 球 如果 中国 1 / 10 人用 真心 踢球 我们 肯定 是 足球 大国 …	8
448033186	 大学 同学 大四 考中 公务员 成 一名 狱警 北京 人 前 几天 聚会 聊天 问 他 监狱 啥 搞笑 事 吗 他 所在 监狱 关 就是 国内 前任 足球 掌门人 那 几位 同学 说 世界杯 期间 他们 也 是 可以 看球 免不了 就 谈到 中国 足球 谈着 谈 着 他们 说 句 我们 被 抓 起来 又 怎样 中国男足 还 不是 这个 样子 ” 哈哈哈 一阵 讪笑 笑 完 就是 一阵 沉默	5
78398474	 中国 足球 要 想 强大 必须 要 几个 优秀 世界级 球员 来 稳住 球队 能 在 比分 反超 时候 稳住 后防线 能 在 僵持不下 时候 打破 僵局 就 像 意大利 皮尔洛 巴西队 席尔瓦 和 内 马尔 大家 可以 想象 下 在 缺少 世界 第一 中 后卫 和 得分手 内马尔 对阵 德国队 那场 比赛 纵观 世界足坛 哪个 球星 不是 出生 在 足球 世家 或者 从小 就 与 足球 结下 不解之缘 然后 被 伯乐 相 中 进行 精心 栽培 而 我们 国家 不 缺少 种子 （ 13 亿人 ） 我们 缺少 土壤 （ 踢球 场地 、 足球 氛围 及 对 足球 真正 热爱 - 伪 球迷 太 多 ） 我们 更 缺少 伯乐 （ 正式 从事 足球 注册 运动员 以及 可以 发掘 你 潜力 教练 ）	2
423898617	 什么 时候 中国 经济 起飞 或者 沉沦 阶级 上升 通道 彻底 锁死 这个 时候 中国 足球 可能 就 有起色 现在 普通人家 孩子 老老实实 上学 上班 有个 稳定 收入 挺 好 何必 赌上 一辈子 去 博个 成为 职业 球员 机会 练 二十年 发现自己 不是 那块料 下 半辈子 咋活	2
27460247	 就 踢 成 这样 钱花 不 完 妹子 泡 不 完 风光 无限 为 毛 还要 玩命 踢 好球 想想 女足 苦 逼 我 都 要 哭 那么 拼命 成绩 不赖 却 啥 也 没有 …	26
29628552	 印度 足球 为什么 不行	3
32534736	 真的 是 体制 问题 篇文章 说 很 好 中国 球员 到 二十岁 就 不会 踢球 因为 中国 青年队 曾经 进 过 世界 青年 锦标赛 八强 ！ 到 成年 队 就 被 同化 足球 环境 太 差 体制 太 差 一个 官员 掌握 很多 权力 没人能 监督 太 容易 腐败	3
27461862	 球场 都 没有 国家 足球 水平 怎么 上 去 小时候 还有 一些 免费 场地 大家 踢 野球 现在 都 拆 搞 房地产 学校 场地 都 承包 给 私人 盈利 踢球 一次 场地 费 十几块 到 几十块 成年人 负担 起 会 小朋友 用 零花钱 来 踢球 么 每当 看到 名人 领导 大侃 特侃 中国 足球 该 如何 发展 时候 我 就 想 大嘴巴 抽丫 就 一句 话 先整 几块 场地 再说 行 不 ！	13
61706471	 初中 时候 班主任 给 我 妈 说 这 孩子 没 啥 其它 缺点 就是 爱 踢球	11
36691307	 我 带 着 感情 说 一句 十年 前家 2km 内有 4 个 标准 球场 现在 呢 我操 他妈的 房地产 公司	10
126301431	 其实 这个 问题 下面 讨论 有些 偏颇 首先 国 足 近几年 一直 也 在 努力 可能 很多 时候 是 发挥 不好 但是 还 望 大家 给些 时间 毕竟 都 难 时候 很多 人 提到 各类 主观因素 攻击 一些 球员 我 就 觉得 这个 风气 很 不好 又 从 专业 说 什么 体能 、 战术 教练 什么 问题 我 觉得 也 只能 说 是 客观存在 其实 主要 原因 一些 队员 私底下 也 对 媒体 抱怨 过 但是 一直 没什么 改善 后来 甚至 不了了之 如果 重视 起来 也许 会 不 一样 吧 我 个人 观点 觉得 国足 踢 不好 主要 是因为 草皮 不行 谢谢	10
27486920	 中国男足 为什么 要 踢 好 呢 就 像 巴西人 说 为什么 巴西 乒乓球 打 不好 一样 我 觉得 体育 全民 健身 和 兴趣爱好 为主 成绩 就 那么 重要 吗	6
441300545	 开 什么 玩笑 老子 拿 着 年薪 几百万 跟 日本 韩国 这帮 踢足球 穷 屌丝 们 拼命 一不小心 拼断 个 一条 腿 你 特么养 我	6
590801332	 巅峰 罗 速度 百米 十秒 多 战术 意识 你 所说 几个 能比 好好看 好好学 不 懂 不 丢人 不懂装懂 就 很 恶心 谢谢 @ McPan	1
155082321	 这个 问题 其实 很 简单 没有 青训 足球 从小 就 和 利益 相关 而 不是 发自内心 比赛 中国 少年 们 从小 和 国外 青训 本质 上 区别 金字塔 底部 永远 很 脆弱 这 就是 中国 足球 踢 不好 原因	3
28170414	 我 不 认为 是 足球 人口基数 问题 即使 我们 足球 人口基数 再少 能少 过 泰国 吗 能少 过 马里 吗 最 主要 原因 是 因为 足球 成绩 不能 作假 所谓 文无 第一 武无 第二 科研 可以 吹牛 爱 怎么 吹 就 怎么 吹 反正 没法 检验 成色 但 足球 上场 一打 啥 都 遮掩 不了 如果 足球 是 靠 评委 打分 来判 胜负 我 相信 中国 足球 早 已经 5 颗星 强烈要求 国际足联 将 足球 改成 评委 打分 制	5
51888681	 因為 我們 高考 裡面 沒有 體育 分數 制度 不好 定于一尊 压抑 创造 文化 不好 菜鸡互 啄 不善 团结 体质 不好 蒙古人种 长于 忍耐 短于 爆发 齐活 ！ ！ ！ ！ ！	3
420309933	 我 认为 黑幕 贪腐 什么 都 是 次生 因素 归根结底 还是 国家 不太 支持 运动 项目 这么 多 不 可能 把 所有 都 搞 起来 不能 因为 你 喜欢 足球 国家 就 得 花费 大量 人力物力 去 把 足球 搞进 世界杯 国家 都 是从 政治 方向 来 决断 如果 哪 天 足球 对于 中国 发展 帮助 国家 肯定 会下 血本 就 像 当年 乒乓球 外交	3
587596320	 你 问 我 为什么 从 最 根本 来说 是 没有 保障 能 踢出来 万里 挑一 一旦 踢 不 出来 还 能 干什么 首当其冲 应该 加强 学校 足球 建设 不 可能 为了 踢球 放弃 文化 这是 重点 ！ 再次 什么 时候 能 把 足球 产业 配套 岗位 搞齐 能 让 大部分 踢 不 出来 人 能 靠 足球 技能 谋生 那么 孩子 兴趣 家长 还 能 不 送 孩子 去 踢球	2
580550654	 凭 什么 能 踢 好 中国 体育 强国 只是 表象 夺金牌 项目 多少 是 体制 内 和 人家 比赛 时才 去 国家队 比 就 这样 有些 项目 还 没 完全 垄断 体制 外 弄不好 更 正常 多少 人光 想着 自己 这出 成绩 谁 会 前人栽树 后人乘凉 踢 不 出来 没有 保障 几个 家长会 送 孩子 去 踢球 普通人 能 玩 得 起 吗 中国 足球 发展 这么 多年 能 现在 这种 成绩 两次 亚洲杯 亚军 除了 07.11 全部 出线 已经 很 了不起 你 今天 学 这个 学 那个 怎么 跟 人 日 韩 坚持 走 路线 人 比 中国 能 赢 泰国 从 最初 完胜 到 如今 侥幸 为什么 没 看 以前 泰国 多 业余 现在 四五个 能 在 j 联赛 踢 上球 体制 内 人 体会 不到 体制 外 辛苦	2
287162251	 骨气 都 被 处分	11
27342304	 作为 一个 学生 我 所能 接触 到 这些 基础设施 不够 完善 没有 相对 专业 老师 教 足球学校 学费 比较 高 走 职业 的话 我 朋友 朋友 在 职业 队 打 替补 时候 被 告知 十万块 就 能 打 主力 这些 已经 足够 让 许多 天赋 热情 孩子 放弃 足球	9
82870365	 中国 乒乓球 一样 假赌 黑 假球 从 60 年代 （ 或许 更 早 ） 就 开始 现在 也 一样 黑 但是 完全 不 耽误 拿 冠军 消灭 全世界 对手 中国 足球 才 是 中国 人 真正 体育 水平 为啥 踢 不好 就是 全民 体育 水平 低 这 一个 原因 而已	3
430556576	 当 有朝一日 足球运动 纳入 高考 考试 范围 之后 这 就是 中国 足球 崛起 之 时	8
597145959	 http / / www bilibili com / video / av18036447 p 1 & share _ medium android & share _ source copy _ link & bbid F12426DE - 02CF - 4293 - 9A44 - F249B020D939140248infoc & ts 1550060626015	1
430859228	 其实 很 简单 中国 人 压根儿 就 不 喜欢 足球 在 中国 文化 里 体育运动 从来 都 不是 正道 中国 人 就 觉得 那 是 在 玩儿 中国 人 眼里 拿 俸禄 吃皇粮 才 是 正道 在 咱们 这儿 公务员 考试 可比 足球赛 火爆 所以 上面 某些 答案 里 列举 一些 事情 那 只是 现象 不是 原因 你 说 中国 足球 投入 不够 那 为啥 不够 你 说 中国 足球 人口基数 不够 那 为啥 不够 你 说 中国 足球 普及 不够 那 为啥 不够 你 说 中国 足球 黑暗面 腐败 那 是 为啥 黑暗面 腐败 只 说 现象 不说 原因 居然 还有 这么 多人赞 … … … 说白了 就是 中国 人 不 喜欢 足球	9
120906612	 我 就 说 一个 例子 吧 我 曾经 一个 同学 大专 读 是 一个 汽车 学校 在 沈阳 毕业 那年 当时 宝马 建厂 去 他们 学校 招聘 别的 条件 不说 当时 校队 免试 去年 拿到 校内 足球联赛 冠军 免试 可见 德国人 多 喜欢 足球	6
61691768	 为什么 中国 人 一定 要 踢 好 足球 人均收入 都 没进 世界 32 强 国家 为什么 却 把 希望 寄托 在 足球 进 世界 32 强 上面 为什么 球员 一定 要 完成 球迷 期望 其实 我们 要 认识 到 很多 事情 是 我们 无能为力	12
436437205	 不 知道 你们 不 了解 一些 大型 集团 或者 公司 还有 当地 支柱产业 会 自己 足球队 市里 联赛 或者 市运会 什么 他们 会 去 外面 找 那种 半 职业 外援 踢 一场 几千 或者 上万 单位 还会 给 这些 外援 挂 社保 每年 你 就 过来 踢 几场 球 钱 另算 这些 职业 抢手 ” 一般 都 挂钩 几个 公司 一年 收入 不少 还有 国企 或者 事业 待遇 社保 我 朋友 一 师弟 （ 朋友 南体 毕业 ） 在 中甲 踢 还 不算 首发 一年 一百万 上场 和 进球 另算 说 还 没 一年 就 队里 老大哥 带 堕落 整天 花天酒地 纸醉金迷 这 就是 中国 足球 生态 说句 难听 日子 过得 太 舒服 ！ 混 就 完事 ！	5
448199658	 高一 那年 班里 几个 男同学 特别 喜欢 踢球 到 什么 程度 呢 就是 如果 这 几位 男同学 不 在 教室 那 肯定 是 在 操场 踢球 这 几个 男同学 学习成绩 不太好 班级 中等 班主任 似乎 特别 不 喜欢 这 几个 同学 一有 机会 就 逮住 他们 批评 印象 中 最 深刻 一次 上 晚自习 铃声 响过 一次 那 几个 同学 才 准备 冲进来 班主任 把 他们 堵 在 教室 门口 吼道 你们 能 踢进 世界杯 吗 如果 踢 不进 世界杯 就 给 我 好好 读书 ！ ” 后来 好像 还 找 家长 来 学校 深谈 过 几次 男同学 们 再 没 怎么 踢球 也 不 知道 他们 能 不能 踢进 世界杯	7
579070740	 因为 中国 大部分 都 是 一孩 一个 孩子 不能 冒险 最稳 是 读书 中国 还 不 富裕 但 又 不是 极端 贫穷 那 还 踢 什么 球 还 不 去 念书 这 就是 原因 这个 年代 小孩 说 我 要 去 踢球 比 我 要 去 靠 打游戏 过日子 对 父母 打击 都 高 一个 级别 成 是 老 天开眼 不成 是 正常 小孩 就是 作 而 打游戏 这个 事情 放 全世界 都 是 一个 人口比例 差不多 重视 程度 差不多 情况 所以 中国 电子竞技 希望 拿 世界冠军 但是 足球 没什么 希望 成才率 太低 中国 人 很 精 8000 人 踢球 顶级 联赛 是 那 两三百 号 人 在 题 国家队 就 那 23 个人 800 万人 踢球 国家队 还是 那 23 人 我 傻 吗 去 踢球 不会 去 踢 看看 就 好	5
27337516	 我 只 想 说 一句 台湾 足球 强 吗 台湾 人口 比 哥斯达黎加 多 吧	7
27484528	 我 反对 足球 队员 高考 加分 形式 来 鼓励 踢球 还是 要 让 小孩子 只是 为了 踢球 而 踢球 别去 管 什么 文化素质 先 粗暴 一点 优 考虑 提高 足球 人口基数 现在 国足 问题 就是 没有 群众 基础 应该 让 足球 充分 市场化 市场化 意思 是 从 学校 （ 体校 ） 模式 中 剥离 出来 以 各种 大中小型 商业 俱乐部 形式 参与 竞争 体制 俱乐部 就 自然 所谓 青训 体系 好 苗子 就 能够 从中 冒出来 天涯 上 一个 网友 说 也 道理 下放 比赛 规格 搞 省级 联赛 那么 小 俱乐部 就 生存 土壤 这样 商业化 、 市场化 运行机制 在 中国 能够 实现 吗	5
423317792	 刘国梁 说 过 国 足 一直 赢 不了 可能 是因为 从来 没有 过 成功 经验 根本 不 知道 应该 怎么 踢 国乒队 为什么 牛 逼 因为 人家 以前 牛 逼 退下来 教 后辈 自然 也 牛 逼 一代 传 一代 国 足 从来 就 没 厉害 过 只能 慢慢 自己 试 偏偏 还 贼 容易 被 舆论 左右 今天 试试 高洪波 明天 试试 里 皮 今天 防守反击 明天 又 要 搞 传控 ～ 广大 吃瓜 群众 就 秉承 着 输球 就 骂 就要 下课 就要 换人 传统 国足 阵容 、 阵型 、 打法 就 没 稳定 过 06 年 以前 一说 国脚 就 那么 十几号 人 老 球迷 基本 每个 位置 都 了如指掌 ； 到 今天 我 妈呀 全中 超得 三分之一 人 是 国脚	2
41311340	 足球 基数 太低 举个 栗子 人们 总说 13 亿 中国 人 还 选不出 11 个会 踢足球 么 问题 是 真的 是从 13 亿人 中 选拔 么 首先 你 要 成为 国家 注册 足球 运动员 就 我 所知 中国 注册 足球 运动员 5 万人 也就是说 国家队 是从 5 万人里 选出 来 只有 5 万人 那么 我们 近邻 是 多少 呢 韩国 35 万 日本 70 万 我们 在 骂 完国足 之后 是不是 也 能 想想 为什么 13 亿人 只有 5 万人肯 拿 足球 当 事业	3
266611255	 不说 别的 踢球 兄弟 们 应该 都 参加 过 这样 比赛 吧 禁止 铲球 ！ ” 业余比赛 连 足球 完整 技术 动作 都 保证 不了 如何 做好 推广 呢 足球 是 高 对抗 运动 但是 中国 人 文化 中 和为贵 玩 高兴 就 好 所以 会 尽量避免 这种 对抗 这 导致 咱们 足球 水平 是 在 几乎 没有 对抗 情况 下 发展 能 提高 么 体制 是 一方面 其实 文化 差距 也 是 导致 足球 发展 慢 根本原因 之一 当然 这个 差距 是 可以 弥补 但是 对 我们 来说 会慢 一些	3
28638915	 出身 文教 水平 低 → _ → 出名 早 各种 嗨 → _ → 又 玩 女人 又 赌球 → _ → 遇 勃起 队全 萎完	3
447386920	 从 我 儿子 参加 足球 训练班 受伤 之后 经历 看 中国 缺少 合格 青训 体系 孩子 们 训练 后 踢 个 小 比赛 轮流 守门 我 儿子 不带 手套 扑球 导致 大拇指 骨折 带 石膏 一个月 没有 向 训练班 要求 赔偿 什么 只是 建议 教练 以后 让 孩子 们 守门 一定 要 配发 手套 过 几个 月 发现 还是 没有 守门员 手套 心 就 冷 孩子 正好 不怎么 想 踢 就让 他 放弃	3
420020349	 换个 角色 吧 世界 没有 几个 足球 强国 民间舞蹈 水平 和 民间 自由 搏击 运动 关注度 这么 低 国人 练武 都 跟 练舞 似的 不 讲 实战 足球 是 要 实战 不是 用 嘴 打 反过来 练舞 不 应该 是 年轻人 活动 偏 不 是 老人 和 小朋友 比如 广场 舞 和 足球 操 动作 很 死 档 没 力量	3
