id	text	count
12210346782	无脑 动作片 模仿 好些 国外 大片 再 想 怎样 就 怎样 一股脑 堆 槽 点 巨多 几位 主角 血厚到 科幻 级别 吴京 重复 演 满血 红血 中毒 极速 回血 爆种 确实 很 拼 但 片子 太 投机取巧 反派 照搬 上集 辱华 外国 佣兵 目测 战狼 反派 依旧会 千篇一律 故事 不行 堆 再 多 大 场面 假 瞎燃 也 没用 变 不 才刚 玩 砸 么 	2764
12212006481	片头 海里 那场 动作 戏看 完 就 呆 不 下去 了 太假 太 做作 提前 离场 	10603
12232169152	剧本 学 好莱坞 已经 学 的 比较 像样 但 其他 导演 层面 上 的 东西 处处 呈现 着 一种 三线 城市 修车 工人 审美 就 像 开场 的 长镜头 一样 自 以为 华丽 反倒 露拙 动作 戏全 是 特写 近景 都 构建 不 出 连贯 的 运动 关系 这种 满足 直 男 幻想 的 弱智 电影 小 粉红 看 了 坚定 爱国心 我 看 了 却 只会 愈加 厌恶 	2276
12192540582	纯粹 拍 的 很 难看 啊 	2264
12217942021	二十年 前 看到 这样 的 故事 和 镜头 我会 被 感动 的 哭鼻子 如今 二十年 过去 了 你 却 还 拿 这样 的 故事 逻辑 和 镜头 给 我 看 我 只能 尴尬 的 笑 	5162
12224962082	本来 是 一星 的 因为 编剧 老师 和 我 在 微博上 是 互关 的 好友 关系 加之 实际上 看来 本片 硬伤 虽多 情感 车祸 现场 也 多 但 仍然 不失为 一部 进步 之作 所以 多加 了 一星 这部 片面 向 的 共鸣 观众 约 为 三线 城市 以后 大三 以下 或 同等学力 男生 理性 地说 这是 一块 尚未 完全 开发 的 投资 洼地 诸位 成年人 可 稍加 留意 	1482
12254818914	国产 主旋律 大 男主剧 终于 从 打 日本 人 泡 日本妹 进化 成 打 非洲人 泡 白人 妹 巨大 的 进步 希望 有 一天 可以 进化 到 打 外星人 泡 半兽人 妹 	275
12242422234	扯 那么 多有 的 没 的 全程 看得 很 带感 作为 一部 动作 电影 这样 还 不够 吗 	342
12261001812	这 等 三流 动作片 靠着 煽动 所谓 的 民族大义 就 能 成为 票房 第一 真是 中国 电影工业 的 悲哀 	1274
12242896542	铮铮铁骨 热泪盈眶 然而 我 看 睡着 了 	1037
12219403474	电影院 一个 人 就 买 了 四张 票 不 打折 请 全家 看 心疼 我 的 小钱 钱 还好 家长 们 的 反应 是 好 的 把 吴京 猛 夸 了 一通 中国式 的 动作 大片 并 不 逊色 好莱坞 只要 他们 满意 我 也 就 心满意足 了 我 珍惜 一家人 和和气气 的 团聚 时刻 卢靖姗真 漂亮 干练 明朗 的 健康美 吴京 好好 拍 第三部 继续 约 啊 	436
12215463193	翻 了 一下 我 给 第一部 的 评价 是 四星 当时 觉得 挺燃 的 这部 其实 在 完成度 上 更 接近 好莱坞 的 制作 了 每个 步骤 每个 人物 的 走向 都 很 顺滑 没有 任何 出人意料 的 地方 只 给 三星 是因为 看看 最近 现实 世界 的 一切 抱歉 我 在 影院 里 燃 不 起来 只是 觉得 一切 都 很 魔幻 当然 开头 的 强拆 是 最 有 现实感 的 一幕 了 	2934
12221470304	主角 光环 确实 是 中外 商业片 的 固有 定律 并 不 晓得 热评 都 在 愤怒 些 什么 看来 在 豆瓣 这个 某些 人 高贵 的 精神 角落 掺 了 主旋律 就是 罪 了 是 合格 的 动作片 	3457
12234112792	吴京版手 撕 鬼子 	1200
12279877603	建议 中国 类型 片 导演 学习 一下 此片 的 节奏 你 可以 说 它 一快 遮百丑 也 可以 说 吴京 把 自己 唯快 不破 的 武术 领悟 放入 了 其中 本质 上 还是 抗日 神剧 那 一套 只不过 挂 开得 没 那么 离谱 至于 红 小将 硬要 拿 这片 来 换取 自己 的 前列腺 高潮 就 真的 是 有 病 了 	6496
12219098535	几个 网红拉 出来 弹弹琴 你们 就 说 燃 了 彰显 我 大国 气象 荷尔蒙 满屏 这 才 叫 燃 这部 电影 告诉 我们 中国 人 也 是 可以 拯救 世界 的 	7924
12208362183	星半 电影 结束 有 掌声 出现 近期 少见 一粒 爱国主义 大补丸 有人 吃 的 开心 有人 觉得 补大 了 从头 打到 尾 从白 打到 黑 从 片头 字幕 到 影片 细节 完全 展现 了 吴京 作为 一个 超级 直 男 的 糙 和 猛 主角 光环 媲美 终结者 达康 书记 无亮点 张翰变 谐星 导演 的 掌控 能力 逼近 不住 的 边缘 	1139
12685534042	就 像 中年男人 酒醉 后 躺 在 呕吐物 里 做 的 一个 梦 	1461
12248695011	吴京 的 文化 水平 和 智商 都 忠实 地 反映 在 了 这部 电影 上 同样 两者 实际上 都 是 不 存在 的 能 给 个 一星 的 同情 分 充分 表明 了 豆瓣 的 人文 关怀 为 豆瓣 打 	3871
12269849161	这 就是 中国 五千年 的 性压抑 	2788
12217289634	一部 判断 是否 双 标的 电影 美国 主旋律 还有 的 套路 它 都 有 美国 主旋律 还有 的 特长 它 在 努力 学 还有 一些 距离 但 以 主流 商业片 惯常 使用 且 不得不 使用 的 方法 来 指责 其 短板 就是 双标 价值观 和 审美 水准 的 问题 了 美国 人 都 把 汽车 当 飞机 开 了 中国 人 拍个 坦克 漂移 怎么 了 是 轧 了 你家 按揭 商品房 了 	490
12259661002	事实证明 男人 杰克 苏 起来 比 女人 可怕 多 了 女人 最 多 幻想 下 霸道 总裁 男人 的 幻想 要 上 天下 海 喝 最烈 的 酒 扛 最沉 的 枪 徒手 接 飞弹 甩出 眼泪 的 姿势 都 是 最 帅气 的 样子 完全 可以 开发 一个 新 两星 给 动作 团队 几场 肉搏 戏 很 多半 星给 张翰 完全 没 料到 他 是 全片 最 适合 的 选角 	759
12237322512	按 好莱坞 的 标准 流畅 度 和 节奏 都 有 问题 高潮 位靠 的 还是 赤裸裸 的 爱国 鸡血 冲上去 的 	8885
12207209193	看看 人家 装逼装 得 多 专业 由于 全国 发布 高温 警报 主角 只好 去 非洲 避暑 了 我 不要 去 中国 中国 太 他 妈 热 了 我会 被 晒黑 的 张翰 在 本片 饰演 亦 凡 整个 太平洋 都 是 他 承包 的 鱼塘 达康 书记 东来 局长 都 是 幌子 实际上 反派 是 美队 对 冷锋 的 考验 下集 他 将 加入 复联 一起 打灭 霸 	3699
12236947504	余男太 够味儿 了 期待 	154
12204636212	吴京 这 一次 完全 就是 用 超级 英雄 的 标准 来 打造 角色 美式 英雄主义 与 主旋律 的 违 和 是 不可逆转 的 缺点 各种 笑料 也 一定 程度 地 破坏 了 节奏感 斥 巨资 炮制 的 大 场面 有所 体验 动作 场面 的 流畅 自然 也 比得上 好莱坞 水准 但 满到 溢出 却 又 影响 了 观感 有着 明显 的 优缺点 但 却 会 是 受 一般 观众 喜爱 的 院线 电影 两星 半 	8815
12227548731	尴尬 癌 患者 不 适合 的 片子 非你莫属 	3291
12246892593	骨子里 越来越 像 虎胆龙威 速度 与 激情 一个 套路 的 硬汉 动作 类型 片 但 卖点 却是 爱国 情怀 它 又 不能 彻底 做成 个人 英雄主义 的 故事 因为 要 想 算计 到 铁血 观众 背后 还是 必须 带 着 国家 和 民族 的 双重 自豪感 战狼 系列 也 靠 这个 精准 的 受众 群 定位 赚 到 了 钱 和 口碑 但 也 要 因此 付出 遭遇 官方 阻力 的 代价 	13336
12248988352	国人 心里 蔓延 着 颓丧 的 病毒 战狼 就是 那剂 疫苗 用 一本 护照 一面 国旗 一趟 非洲 营救 燃起 了 全 民族 一直 压抑 的 高潮 当下 国人 迫切 地 需要 看到 这样 的 作品 了解 中国 在 海外 有 多 强大 那 一声 开炮 提振 多少 信心 从 片尾 花絮 感觉 吴京想 做 新 成龙 的 野心 但 本质 上 这 算不上 电影 跟 片头 的 广告 完美 贴 合成 了 中国 梦 宣传片 	10507
12215787624	这 就是 好 的 国产 主旋律 电影 啊 不能 总看 美国 人 拯救 地球 吧 我 觉得 在 目前 高压 审查 之下 这 类 题材 要么 去 部委 请 尚方宝剑 要么 以后 专门 拍 中国 人 拯救 非洲 对抗 邪恶 的 白人 但是 尽管 知道 这些 这部 电影 本身 还是 让 人 泪流满面 的 	10282
12271440252	已經 不 抱 期待 去 看 想不到 比 想像 還差 撇除 刻意 討好 的 意識 形態 除了 開場 偽 尚有 一絲 可觀 接著 的 多分 鐘皆是慘 不忍 睹 想不到 無論 動作 美術 攝影 劇作 表演 的 粗糙 做作 兒戲 對 我 而言 統統 都 是 災難 它 的 票房 火熱 對 我 而言 就是 中國 魔幻 寫實 我 真的 不 懂 你 們 的 審美 再見 	478
12207307635	燃 大 场面 真的 不输 国外 大片 不 尴尬 吴京 打戏 很 精彩 水下 搏斗 看着 也 很 有力 必须 安利 一下张 翰 这 角色 简直 就是 个 彩蛋 啊 承包 所有 笑点 为 他 量身定做 的 哈哈哈 彭于 晏 可演 不来 是 真的 好看 	11811
12215017531	我 就 很 好奇 是 得 多 臭 不要脸 才能 编 出 这样 的 剧情 这是 魔幻 题材 吗 简直 每个 镜头 都 想 骂街 胡编乱造 自欺欺人 违背 物理 定律 违背 自然法则 每个 镜头 都 让 我 无比 尴尬 最 让 我 尴尬 的 是 我 从来 没见 过 哪面 国旗 是 可以 把 一条 胳膊 塞进去 的 简直 牛 逼 到极点 把 自己 当 全世界 的 救世主 了 	2398
12209071932	扣分 	42
12234980672	亮出 你 的 护照 空荡荡 	197
12237843874	挺 好看 的 煽情 主旋律 科幻片 	5151
12698204682	只要 是 对话 就 处处 觉得 尴尬 所有 的 对话 都 非常 刻意 你 说 这 片子 假 他 说 是 这 是 我们 自己 的 硬汉 英雄 片 硬汉 英雄 片 都 这样 你 拿 全世界 硬汉 片 标准 来 评价 说 故事 本事 和 人物 刻画 比好 爆米花 片 差远了 他 又 说 通过 这 片子 深深感到 我们 真的 强大 了 	6151
12254999962	这种 电影 在 微博上 的 支持者 就 跟 邪教 似的 但凡 说 一点 不好 群起而攻之 惹不起 惹不起 	614
12261641372	战狼 的 高 票房 有点像 特朗普 当选 美国 总统 民众 用 手里 的 电影票 表达 了 被 掌握 话语权 的 精英 们 不 待见 的 某种 底层 价值观 也 反映 了 这个 国家 的 底色 民族 的 保守 的 民粹 的 	5261
12217945611	在 吴京 的 个人 英雄 幻想 下 连 主旋律 都 沦为 附庸 了 我 还 能 说 什么 主角 已经 牛逼到 突破 逻辑 的 地步 全 天下 超级 无敌 牛 逼 就是 你 了 好 啦 好 啦 我 都 知道 	2337
12247663024	我 是 带 着 偏见 入场 的 但 最后 却 对 吴京 刮目相看 武戏 努力 追赶 好莱坞 文戏 有 很多 随便 的 地方 但是 总体 不 影响 比 湄公河 强多 了 该 抑抑 该 扬扬 即便 是 一些 我会 反感 的 意识形态 也 处理 得 很 聪明 包装 得 很漂亮 它 已经 成为 了 一个 大众 传播学 的 案例 做 电影 的 人 可以 从 不同 的 角度 得到 启示 	130
12221472412	请问 这 跟 抗日 奇侠 剧有 什么 不同 碎玻璃 当 飞镖 坦克 能 漂移 还有 强拆 队 头目 居然 配 手枪 这么 多枚 导弹 发射 靠 一只 手机 定位 就 能 精准 击中 反叛军 数辆 坦克 这么 多 血腥 镜头 包括 刺刀 穿过 身体 坦克 碾压 身体 居然 是 能 过 审 的 满影厅 的 小孩 	645
12229412302	无脑 主旋律 商业 大片 老百姓 减压 专用 也 懒得 挑 他 毛病 容易 费力 不 讨好 这种 片子 像是 突然 开售 的 廉价 楼盘 刚需 	523
12259321641	整部 电影 就 像 一个 巨大 的 塑料 假 阳具 一股劲 的 喷射 着 豆浆 做到 假 精液 三十 亿 的 票房 证明 中国 人 还是 需要 意淫 的 并且 没 几个 人 对 意淫 的 行为 感到 可耻 	1248
12245691271	发射 导弹 就 没有 炸死 平民 的 危险 吗 吴京集 神奇 女侠 海王 万磁王 绿箭侠 的 本领 于 一身 和 正义 联盟 对抗 的话 基本 给 对方 团灭 	955
12252558882	从 电影 技术 层面 上 来说 各 方面 都 可以 称得上 优秀 了 但是 主题 实在 不敢恭维 迫不及待 不遗余力 地 弘扬 我国 军威 就 跟 刚 学会 太祖 长拳 的 小孩 急 着 跟 武林高手 一较高下 一雪 前耻 一样 幼稚可笑 	311
12214502595	也许 你 永远 也 不会 知道 你 的 祖国 给 了 你 多么 强健 的 安全感 也许 你 终有 一日 会 发现 你 也 深爱着 你 的 祖国 	549
12234275843	学 好莱坞 学 的 挺 好 动作片 不 讨论 剧情 不过 编 故事 比速 和 变 敬业 多 了 比如 在 打赢 大 反派 这 一段 戏 用活 了 道具 达康 书记 和 东来 局长 比心 	521
12301056283	动作片 应有 的 样子 打 的 停不下来 别整 太多 文戏 就是 好样 的 	140
12233642651	中国 狗 不 咬 中国 人 还敢 拦 水箱 	815
12242767082	吴京太牛 逼 了 我 带 着 张翰 连 值日 都 做 不好 他 却 带 着 张翰 拯救 了 非洲 	7407
12661407562	非洲 彻底 扁平 成 一张 奇技淫巧 的 背景 纸 吴京 逼 王之王 	4116
12208991883	与 首部 一脉相承 但 脱离 了 军旅 题材 的 限制 变成 了 孤胆 英雄 动作片 与 第一 滴血 系列 是 一样 的 故事 不 新鲜 但 场面 更大 动作 部分 在 技巧 火爆 之间 切换 整体 非常 燃 片长 有些 长 能 看出 拍摄 时 受限 颇 多 有 的 镜头 一看 就是 硬性 指标 但 这样 的 片 对 拓展 华语 类型 片有 好处 还是 多多益善 	588
12240792165	惊天 危机 我 给 了 星 海军陆战队 员 我 给 了 星 本片 好看 程度 介于 两者之间 可以 给 星 另外 两颗 星是 爱国主义 加成 不 给 怕 小 粉红 不放过 我 	150
12220945913	跟 第一部 比 确实 是 不 知道 高到 哪里 去 了 本质 上 还是 学 资本主义 毛皮 吹 社会主义 牛 逼 连 彩蛋 都 如此 	399
1221882445-	非洲 小朋友 演技 在线 	468
12253083221	中国 特种兵 在 非洲 救人 靠 巧合 推动 剧情 尴尬 	672
12251649503	陕西 金秀贤 主体 思想 勋章 获得者 将 海军 崛起 新 非洲 政策 村民 强拆 等 话题 包裹 成 一张 满分 公务员 申论 卷 第一部 一拳 一脚 边境 硬拼 第二部 是 动作 明星 肉身 神话 化 穿 民族主义 披风 扮演 救世主 只用 了 两年 	171
12277204343	我 就 想 知道 那个 狮子 追 他们 的 车 到底 是不是 也 想要 急支 糖浆 	183
1227094254-	葫芦 屯 二龙 湖浩哥 最新 正 能量 版 踹 裆 玩 刀 灌 茅台 驯服 洋妞 地下通道 流浪 民谣 长时间 处在 谁 更 男人 更 牛 逼 的 永恒 追问 亢奋 状态 中 值得 钦佩 的 是 主创人员 看过 太 多 经典 名片 分钟 我 浏览 了 壮志凌云 盗火线 警察故事 真实 的 谎言 和 好多 叫 不 出名 的 阿 三片 值回 票价 	89
1221856697-	相府 老太太 看 红楼梦 就 看个 吃 张爱玲 语 这片 你 就 看个 打 	255
12260763611	推特 这 东西 不是 它 不 存在 是 你 用 了 也 没用 懂 	474
12207937015	好看 累 了 一天 看到 爽片 心情 大好 突击 战 坦克 战 追逐 戏 拍 得 很 好看 打斗 动作 拳拳 到 肉 黑人 母子 的 笑 点 和 几个 泪点 的 插入 也 很 自然 我 觉得 算 很 好 的 解放军 英雄 片 国家 宣传片 和 反战 片 	505
12279884011	抱歉 作为 一个 多少 有些 民族主义 情绪 对 人民军队 多少 有些 情结 经常 被 批评 过于 直 男 审美 且 买 了 票 的 观众 这 就是 我能 给出 的 全部 评价 	422
12246082383	不如 预期 无论 拳脚 还是 枪战 动作 风格 太 夸张 又 没 想象力 水下 格斗 非洲 冒险 拖 着 黑白 黄妞满 世界 跑 都 是 成龙 当年 玩 剩下 的 铁链 拖 翻 坦克 那 不 就是 财叔 么 徐老怪 当年 的 土法 特技 做 得 比 这 好看 多 了 有 打 跑 白种 男人 拯救 黑白 女人 建立 世界 新 秩序 的 大国 崛起 心态 却 连 发动群众 的 革命 经验 都 忘 了 	107
12289501131	真的 不是 在 自黑 吗 	363
12214769405	诚意 满满 全程无 尿点 吴京 非常 帅 剧情 比战 狼 好看 多 了 	540
12499910751	无脑 突突 片 突突 部分 不 评论 但 整个 情节 设计 就是 小学生 水平 台词 幼儿园 水平 编剧 英语词汇 量 太小 洋人 靠 一个 词 表达 一切 感情 国 人口 里 则 只有 官腔 玩国族 主义 开心 就 好 但 背后 的 东方 主义 沙文主义 也 别 假装 没 看到 这种 片子 态度 好点 还 能 给 个 三 四星 但 却 使 尽 卑劣手段 压制 批评 只能 请 您 负分 滚 了 	232
12356025631		122
12229022613	其实 动作 情节 没道理 的 地方 是 有 不少 但 吴京 作为 一个 演员 导了 一部 好莱坞 式 的 个人 英雄主义 主旋律 燃 电影 爆米花 效果 算 可以 了 但 说 它 完虐 湄公河 的 那位 还是 有点儿 夸 过头 了 	121
